user_id,min(time_stamp)
226036779,2014-10-23
226037285,2014-10-10
226037791,2014-12-19
226038297,2014-11-01
226040321,2014-12-25
226040827,2014-10-07
226041839,2014-10-23
226042345,2014-10-10
226042851,2014-11-07
226043863,2014-10-10
226044369,2014-10-23
226044875,2014-10-22
226045381,2014-12-09
226045887,2014-11-21
226046899,2014-10-07
226047911,2014-10-10
226048417,2014-10-30
226048923,2014-12-15
226049429,2014-10-07
226050441,2014-10-10
226050947,2014-11-06
226051453,2014-12-08
226052971,2014-10-28
226053983,2014-12-27
226055501,2014-11-13
226056007,2014-10-17
226056513,2014-10-22
226057019,2014-12-02
226058537,2014-10-08
226059043,2014-12-02
226061067,2014-12-24
226061573,2014-10-22
226062079,2014-11-12
226062585,2014-10-17
226063597,2014-11-21
226064609,2014-10-30
226065621,2014-12-18
226066127,2014-10-28
226067139,2014-10-14
226067645,2014-11-19
226068151,2014-10-22
226068657,2014-11-12
226069163,2014-10-28
226069669,2014-11-14
226070681,2014-11-18
226071187,2014-10-23
226072199,2014-10-23
226072705,2014-10-15
226073211,2014-11-20
226075741,2014-10-10
226076247,2014-11-10
226077259,2014-11-18
226077765,2014-10-10
226078271,2014-11-21
226078777,2014-10-22
226079789,2014-11-21
226080295,2014-12-08
226082319,2014-11-18
226082825,2014-12-01
226083837,2014-10-17
226084849,2014-10-28
226085355,2014-11-12
226086367,2014-11-05
226086873,2014-11-04
226087379,2014-11-18
226087885,2014-10-23
226088897,2014-10-06
226090415,2014-12-03
226091427,2014-12-17
226091933,2014-10-10
226092439,2014-10-10
226093957,2014-10-28
226094463,2014-10-24
226094969,2014-10-17
226095981,2014-10-10
226096487,2014-10-23
226096993,2014-10-23
226097499,2014-11-13
226098005,2014-10-08
226099017,2014-10-17
226099523,2014-11-04
226100029,2014-10-02
226101041,2014-11-04
226103571,2014-11-12
226104077,2014-10-23
226104583,2014-10-23
226105089,2014-12-12
226105595,2014-10-23
226106607,2014-11-14
226107113,2014-10-06
226108631,2014-10-03
226109137,2014-10-06
226109643,2014-12-09
226110655,2014-11-04
226111161,2014-10-10
226111667,2014-11-26
226112173,2014-10-13
226112679,2014-10-22
226113185,2014-11-20
226113691,2014-12-09
226114197,2014-10-23
226115209,2014-10-27
226116221,2014-10-28
226117233,2014-10-20
226117739,2014-10-28
226118245,2014-11-21
226118751,2014-12-18
226119763,2014-11-04
226120269,2014-12-11
226120775,2014-11-21
226121787,2014-11-13
226122293,2014-10-06
226124823,2014-10-10
226125329,2014-11-04
226125835,2014-11-14
226126847,2014-12-01
226127353,2014-10-23
226129883,2014-10-23
226130389,2014-10-10
226130895,2014-12-15
226131401,2014-10-20
226131907,2014-12-28
226132413,2014-10-22
226132919,2014-12-20
226133425,2014-10-10
226133931,2014-10-23
226134943,2014-10-24
226135955,2014-10-07
226136461,2014-11-04
226136967,2014-10-22
226137473,2014-11-04
226137979,2014-11-21
226139497,2014-11-12
226140509,2014-12-09
226141521,2014-12-03
226142027,2014-12-29
226144557,2014-11-12
226145063,2014-11-06
226145569,2014-10-28
226147087,2014-11-10
226147593,2014-11-19
226150123,2014-11-03
226151135,2014-10-07
226151641,2014-12-03
226154171,2014-12-03
226154677,2014-12-31
226155183,2014-10-23
226155689,2014-12-24
226156195,2014-12-01
226156701,2014-10-10
226157207,2014-10-20
226157713,2014-12-23
226158219,2014-12-30
226158725,2014-10-01
226162267,2014-10-09
226162773,2014-10-23
226163279,2014-10-23
226163785,2014-12-22
226164797,2014-10-23
226165809,2014-11-07
226166821,2014-12-08
226167327,2014-10-10
226168339,2014-10-10
226169351,2014-10-22
226169857,2014-12-30
226170363,2014-10-17
226170869,2014-10-14
226171375,2014-10-28
226172387,2014-10-02
226172893,2014-10-22
226174917,2014-10-28
226175929,2014-11-14
226176435,2014-10-10
226177447,2014-10-27
226177953,2014-10-28
226178459,2014-10-22
226178965,2014-12-28
226179977,2014-11-21
226180483,2014-11-14
226180989,2014-10-22
226182001,2014-10-23
226184531,2014-11-21
226185037,2014-12-08
226186049,2014-11-12
226187061,2014-12-15
226188073,2014-11-17
226189085,2014-12-05
226190097,2014-10-10
226191615,2014-11-12
226193133,2014-10-22
226194145,2014-11-26
226194651,2014-10-28
226196675,2014-11-21
226197687,2014-10-10
226200723,2014-10-22
226202241,2014-10-07
226204265,2014-10-10
226204771,2014-11-01
226205277,2014-11-26
226205783,2014-12-03
226206289,2014-12-22
226207301,2014-10-22
226208313,2014-10-22
226210843,2014-10-10
226211349,2014-10-28
226211855,2014-12-08
226213373,2014-12-01
226213879,2014-10-27
226214891,2014-10-23
226215397,2014-10-23
226215903,2014-12-05
226216409,2014-11-21
226216915,2014-11-12
226220963,2014-12-01
226221975,2014-10-10
226222481,2014-12-01
226223493,2014-11-04
226223999,2014-10-22
226224505,2014-12-08
226225011,2014-10-28
226226023,2014-10-07
226226529,2014-10-22
226227035,2014-10-28
226228553,2014-10-22
226230071,2014-12-04
226231083,2014-10-09
226233613,2014-10-07
226234119,2014-10-22
226234625,2014-12-11
226235131,2014-12-01
226235637,2014-10-02
226237661,2014-10-10
226238167,2014-11-10
226238673,2014-11-01
226239685,2014-10-10
226240697,2014-10-09
226241203,2014-12-16
226242215,2014-11-12
226246769,2014-11-27
226247275,2014-12-09
226248793,2014-12-23
226249805,2014-10-27
226250311,2014-12-19
226250817,2014-10-23
226251829,2014-12-24
226252335,2014-11-12
226253347,2014-12-09
226255371,2014-12-30
226256889,2014-11-18
226258913,2014-10-10
226259419,2014-11-06
226261443,2014-10-28
226261949,2014-10-02
226262455,2014-10-23
226262961,2014-11-04
226263973,2014-10-29
226266503,2014-10-22
226268021,2014-10-20
226268527,2014-10-10
226270045,2014-11-21
226270551,2014-11-13
226271057,2014-10-07
226272069,2014-10-10
226272575,2014-10-28
226273081,2014-10-10
226273587,2014-10-21
226274093,2014-11-21
226274599,2014-11-04
226275105,2014-11-18
226275611,2014-11-18
226276117,2014-10-28
226277635,2014-11-04
226279659,2014-10-28
226281683,2014-10-30
226282189,2014-10-10
226282695,2014-10-10
226283201,2014-11-21
226284213,2014-11-18
226285225,2014-11-21
226285731,2014-12-15
226288261,2014-10-28
226289273,2014-10-23
226289779,2014-10-23
226290791,2014-10-28
226292309,2014-12-30
226292815,2014-10-23
226293827,2014-11-10
226294333,2014-12-31
226294839,2014-12-24
226295851,2014-12-08
226297875,2014-12-02
226299393,2014-12-11
226299899,2014-10-23
226301923,2014-12-05
226302429,2014-10-09
226303441,2014-10-13
226304959,2014-10-10
226305465,2014-10-23
226306477,2014-11-05
226306983,2014-11-14
226307489,2014-10-24
226309513,2014-12-29
226310019,2014-12-31
226310525,2014-10-10
226312043,2014-11-04
226312549,2014-11-13
226313055,2014-10-01
226313561,2014-11-10
226314573,2014-10-07
226315585,2014-10-17
226316091,2014-11-18
226316597,2014-12-19
226318621,2014-11-01
226319127,2014-12-01
226320139,2014-11-19
226320645,2014-10-10
226321657,2014-10-22
226322163,2014-12-05
226323681,2014-10-23
226325199,2014-10-23
226325705,2014-10-23
226326717,2014-10-23
226329753,2014-11-04
226330259,2014-10-17
226330765,2014-11-13
226333295,2014-10-02
226335319,2014-10-28
226335825,2014-10-29
226336331,2014-12-11
226337849,2014-11-06
226338355,2014-10-10
226338861,2014-11-03
226339873,2014-11-14
226340379,2014-10-28
226341391,2014-11-14
226342909,2014-10-10
226343415,2014-12-30
226343921,2014-10-23
226344427,2014-10-23
226354041,2014-11-18
226360619,2014-11-04
226362643,2014-12-02
226363149,2014-12-13
226364667,2014-10-27
226366691,2014-10-24
226370739,2014-11-14
226375293,2014-10-22
226376811,2014-10-23
226378329,2014-12-18
226379341,2014-10-10
226392497,2014-10-28
226396039,2014-12-17
226397557,2014-11-19
226398063,2014-11-08
226399581,2014-10-10
226400087,2014-11-05
226401099,2014-11-18
226402111,2014-12-30
226405147,2014-11-18
226436519,2014-10-22
226449169,2014-10-10
226451699,2014-12-19
226456253,2014-12-23
226456759,2014-10-23
226458277,2014-10-10
226459795,2014-11-06
226464855,2014-12-17
226465361,2014-10-28
226466879,2014-10-23
226472951,2014-12-29
226479023,2014-11-18
226484083,2014-10-09
226485095,2014-12-30
226487625,2014-10-27
226497239,2014-12-15
226503817,2014-12-30
226505335,2014-10-10
226506347,2014-12-29
226507865,2014-10-30
226509383,2014-10-10
226509889,2014-10-22
226513937,2014-12-15
226517479,2014-12-30
226518491,2014-12-29
226523045,2014-10-06
226525069,2014-11-18
226528105,2014-10-10
226531141,2014-10-28
226537719,2014-11-14
226538225,2014-10-10
226538731,2014-10-22
226539743,2014-12-16
226542779,2014-10-22
226548345,2014-11-21
226556441,2014-11-14
226557959,2014-12-15
226558971,2014-12-19
226560995,2014-12-30
226563525,2014-12-02
226566561,2014-10-30
226567573,2014-12-24
226569091,2014-12-03
226570609,2014-10-17
226571621,2014-12-18
226573645,2014-12-22
226574657,2014-12-17
226577187,2014-12-31
226577693,2014-12-08
226587307,2014-10-07
226588319,2014-10-10
226589837,2014-12-13
226596415,2014-12-03
226596921,2014-10-22
226597427,2014-10-22
226598439,2014-12-31
226600463,2014-10-09
226600969,2014-12-31
226601475,2014-10-17
226601981,2014-11-18
226605017,2014-12-15
226607041,2014-10-09
226609065,2014-10-10
226619185,2014-10-10
226634365,2014-10-07
226637401,2014-10-22
226639425,2014-10-28
226642967,2014-12-10
226643979,2014-11-12
226646003,2014-12-08
226650051,2014-10-10
226651569,2014-10-23
226656123,2014-10-23
226657641,2014-12-22
226664219,2014-12-31
226666749,2014-11-14
226670291,2014-10-22
226670797,2014-12-16
226673833,2014-11-12
226677375,2014-10-17
226678893,2014-12-02
226680411,2014-10-06
226682435,2014-10-10
226684459,2014-12-08
226686483,2014-11-04
226686989,2014-12-19
226688001,2014-10-10
226691037,2014-10-24
226692049,2014-10-06
226695085,2014-12-19
226695591,2014-11-05
226696603,2014-12-15
226699639,2014-10-22
226703181,2014-10-23
226705205,2014-12-28
226706217,2014-10-30
226711783,2014-10-29
226714819,2014-11-19
226716337,2014-11-01
226716843,2014-11-18
226717349,2014-10-29
226719373,2014-12-19
226720891,2014-10-28
226725951,2014-10-23
226728481,2014-12-02
226739107,2014-12-30
226740625,2014-12-03
226742143,2014-11-04
226746697,2014-12-19
226747203,2014-10-17
226752263,2014-12-17
226759853,2014-10-01
226762889,2014-11-18
226766937,2014-11-13
226768961,2014-10-02
226770479,2014-11-05
226779081,2014-11-04
226782623,2014-11-14
226784141,2014-12-08
226791225,2014-10-28
226795779,2014-12-03
226808429,2014-11-11
226809947,2014-10-07
226816019,2014-10-28
226822091,2014-11-18
226824621,2014-11-21
226825127,2014-10-10
226826139,2014-11-21
226830693,2014-11-19
226835247,2014-10-17
226840813,2014-10-10
226852957,2014-12-08
226855487,2014-12-19
226862571,2014-12-01
226867125,2014-10-10
226873197,2014-11-21
